,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Target
3050,-417.73352,205.18037,67.70568,-25.80434,7.7881474,39.42928,30.705809,-0.7705754,4.4289107,20.598259,19.155783,-1.5247715,-3.5501547,6.934119,11.79152,1.1895443,-1.8847319,3.8544285,8.614962,0.95279974,-2.3895092,-0.23241165,3.6993222,0.49256694,-0.024160944,2
3051,-380.7753,134.61177,19.7356,5.0805907,0.20342104,17.130136,9.100516,6.423162,0.25019085,4.9018984,-1.5148766,-2.2577126,-3.596332,3.994139,1.4520774,0.0741684,-4.9606338,-0.61709815,-2.4446507,-0.68195933,-3.8236225,-0.8054357,-2.0922997,0.2703487,-2.345374,2
3052,-270.55902,142.37613,56.814358,15.132334,7.72461,18.094639,16.511278,7.1773453,2.80863,7.5416327,9.9055395,4.9271717,0.54211575,1.9025643,5.6322227,3.1473424,-0.09211867,-0.009953955,1.9232178,0.7843504,-1.0402474,-1.004356,0.751127,0.036376916,-1.8965142,2
3053,-439.731,145.48987,44.5187,15.672641,11.58621,27.186079,20.391605,9.186577,5.0370436,11.66266,10.526412,4.4287887,-3.1906552,-0.90146995,1.4283966,2.4577682,-0.23152709,2.2208323,3.4366183,3.294435,-1.1589555,-0.5429087,1.4700462,3.5829408,-0.10552293,2
3054,-353.5344,180.09592,49.992794,-15.18465,3.6951027,29.661375,14.296112,-6.7903695,0.95223904,20.098349,17.0915,1.63927,-2.7356653,4.76856,5.136667,-0.81859326,-1.397911,4.6436896,5.4246316,1.682642,-0.26358783,1.9998503,2.3562622,0.13547088,0.37825888,2
3055,-386.55292,96.69355,24.526768,28.02543,10.283303,19.955715,9.006869,5.9079404,-5.049259,-1.7932508,-3.095226,1.204499,-1.5741369,0.6278591,-1.9872502,-0.7005501,-3.2162127,-0.26422364,-1.9225782,-0.8293515,-3.8621418,-2.4804702,-3.5830667,-0.21812493,-1.1386324,2
3056,-164.35349,160.88808,70.62807,2.0639038,0.2479278,17.97085,17.787184,3.6382108,1.4219987,8.82605,10.369867,2.8316472,-0.15551586,4.6896753,7.853034,3.8405151,-0.25641397,0.829848,4.068573,3.4263775,1.1945775,0.37641573,0.9300335,1.0026453,0.87897795,2
3057,-614.2138,108.868065,27.768045,21.240736,3.778288,4.9773827,-3.0143754,1.9992377,-0.9890188,3.957095,0.3273267,2.122668,-3.7156627,0.21914938,-0.6871662,2.3845375,-2.828542,0.3635082,-0.21477583,2.156367,-1.9720324,-0.25444785,-1.6777579,1.5583072,-1.7939347,2
3058,-468.4904,210.37035,74.87881,-12.59785,6.664971,37.875835,29.475937,1.2855958,3.6273327,18.588394,17.708622,0.28328678,-3.5064592,3.94061,8.15631,0.26126808,-1.6038177,2.8859525,7.122829,0.85378784,-2.3340635,-0.5987048,3.7020469,1.0042769,-0.6966165,2
3059,-334.07782,106.2483,46.250256,37.134575,5.862634,4.5955462,4.2758884,9.463367,2.2632914,6.9764247,8.9534445,8.914127,-1.5107814,-0.74476844,2.3412457,7.287395,1.0332879,1.7448039,2.2738252,4.800148,-1.6469142,-1.6169796,-0.14137354,5.2828264,-0.5921213,2
3060,-473.3339,225.00426,85.623245,-7.218022,2.8591254,23.732016,17.964167,-3.2681603,3.5850935,17.635956,17.759338,0.5594149,-3.0818238,2.774261,9.044771,1.9994371,-0.41945344,1.9114937,6.9806404,1.6405617,-0.28718874,-0.33232757,2.4580903,0.22333407,-0.06093992,2
3061,-450.43738,189.97997,57.534065,-20.243063,3.972293,29.039112,18.387669,-3.9170923,4.80782,21.086649,18.834131,-0.8314238,-4.5962005,3.6855354,9.150389,1.4694159,-0.54989994,3.1512034,6.4765086,0.650196,-0.5681796,1.7425675,3.5737078,-0.29256982,0.5682202,2
3062,-301.20828,106.383415,36.174366,7.6821814,0.59607714,12.611994,11.079048,8.147684,2.7709658,7.3861227,7.922561,5.7366476,-0.06329292,4.710277,8.06542,7.942219,1.2647749,2.6102245,5.083702,6.450464,0.77532357,-0.2107541,0.6353774,3.4997647,1.2640405,2
3063,-409.86322,193.9061,61.481335,-12.579979,1.845855,28.711777,18.197174,-1.1564039,1.6565903,15.538465,11.774329,-2.2313237,-4.940611,4.026896,6.5752215,0.38190368,-1.6971077,3.5495553,5.959585,2.6706698,0.14191137,0.87620175,1.1976177,-0.47272277,-0.104217395,2
3064,-341.18066,202.43752,68.31295,-17.367495,5.6291146,35.818073,20.977842,-8.745741,-3.3247716,16.90765,18.706747,2.8239732,0.24922703,10.6383,14.127888,6.152195,2.7535517,7.870442,11.179666,5.693023,1.332028,3.0891862,5.8393917,3.91389,2.4155955,2
3065,-467.6404,203.74765,68.54823,3.3014688,7.4666495,27.048199,12.698092,-3.9215617,-1.3795825,12.698066,8.847017,-2.4813952,-5.067886,4.1551895,5.093063,0.58683693,-2.5582829,2.0131931,3.0813987,1.9944614,-0.061962884,1.8740251,1.5217174,0.9050619,-0.55372655,2
3066,-340.818,124.32795,21.86969,-6.905679,1.1322482,23.466372,11.969149,-0.55098647,-3.7973528,7.8036156,5.977126,1.0423812,-2.3490179,5.859914,6.509025,3.6844506,-1.1658211,3.2471302,2.070949,0.2706351,-3.0862527,0.57614046,1.1667004,1.4458119,-1.2674326,2
3067,-434.8384,151.83424,81.6598,23.491993,12.661579,20.959435,25.117794,16.334248,12.570412,14.850393,15.229349,8.169218,2.7222037,3.601923,7.506221,4.6151805,0.10175689,-0.12642066,4.039356,3.015174,-0.4467158,-2.3105562,0.63476765,1.7621385,0.24815421,2
3068,-413.71573,118.75849,6.573086,-6.9756174,-4.456228,19.30145,6.1162076,0.93622035,-1.7608552,7.997964,0.89992976,-0.6357718,-0.4900908,8.04646,3.1934783,-0.08508189,-3.064982,2.199674,-1.6322023,-2.2695606,-3.453353,1.2633706,-1.6586567,-2.135048,-2.9302063,2
3069,-282.77292,148.40154,55.057903,8.302552,4.3871717,18.077927,13.598572,1.1428479,2.3955395,12.8624935,13.902463,4.634689,0.36678275,3.5463216,5.8879347,1.5225834,0.31389418,4.5589037,7.9392323,4.7240624,-0.34862915,-0.7990779,2.4415941,2.8342853,0.917013,2
3070,-451.38104,154.64474,66.706474,16.322496,14.591198,28.225843,17.934126,1.3986554,2.6189117,15.529393,14.02959,1.1869112,-6.4167533,-0.5862296,3.916509,3.271308,0.8529686,4.5226274,6.492586,3.73201,-1.5030541,0.6771383,5.0503592,6.3114457,1.7592213,2
3071,-434.10614,157.89803,56.178368,5.585133,6.334809,22.396065,12.073353,-2.4375052,-3.2257714,8.665239,8.429339,-0.24139889,-4.2388678,3.2841666,6.0315356,2.9362254,-0.9669305,3.01422,5.1007066,2.4977434,-1.5715859,0.5685591,2.0840697,3.143598,0.67951405,2
3072,-455.86432,140.47935,48.860664,1.6634456,-4.327472,11.541162,9.927003,0.22829537,-0.4290761,9.336683,8.625868,1.131506,-4.5064645,0.121107005,1.3783578,0.04789176,-3.8056324,-0.87952334,1.3613275,1.3176494,-2.2021012,-0.89617914,0.3326569,1.9017173,-0.29563525,2
3073,-351.599,125.24704,47.45106,3.4922278,2.13973,20.079107,22.439394,14.195861,12.581224,16.637266,13.388371,4.8820653,0.59503424,3.4573963,4.190648,1.282526,-0.36580437,2.9117703,5.3650656,3.238139,-0.14137445,0.16538657,1.0391513,0.63564354,0.21962482,2
3074,-427.25864,152.63194,38.362595,-10.12918,2.3651228,28.999832,14.989384,-4.1916227,-1.6947215,14.585007,10.64368,-0.6891085,-3.2237725,7.387605,7.646501,1.8054695,-2.1731486,3.6550167,4.4255676,0.7618408,-2.8566687,2.0497832,3.5679085,2.5420287,-0.975143,2
3075,-559.7758,98.814316,-3.7607558,-4.3400126,9.513413,22.969479,1.2708936,-5.021165,-1.4272481,10.093351,-1.5651534,-7.1694784,-5.535013,6.132816,0.44940487,-3.752779,-6.6621222,1.8473976,-1.7371613,-3.674338,-4.8388066,1.6883472,-2.8892338,-3.5017805,-3.708817,2
3076,-406.93915,151.6776,54.326134,-8.779796,-0.054744963,19.881649,16.012362,1.7036246,3.6327305,15.866322,15.1001005,1.2925911,-3.3090713,3.5485451,7.183807,1.5854836,-1.6849841,2.388777,7.060806,5.090368,1.1106166,1.3213536,3.7092388,3.7680225,2.2778623,2
3077,-386.50522,207.30922,45.085968,-16.775583,6.540569,42.720993,18.000647,-7.678355,0.5870375,21.517084,11.2981615,-6.096008,-6.20616,7.554888,4.8463597,-5.111505,-5.8439345,3.738135,3.078512,-2.0850205,-3.2850375,2.373121,2.1380117,-2.1658921,-2.352591,2
3078,-384.88538,182.9419,39.938847,-2.1596751,8.078138,31.90111,13.661965,-1.3184896,4.025303,18.023314,10.51841,-0.6710715,-0.0034006024,9.965094,7.1280255,-3.0623524,-6.5682936,-0.57061195,0.6017331,-1.5668802,-2.5680504,0.17967935,-0.5952779,-3.015847,-2.84794,2
3079,-317.55832,199.87372,58.49955,-11.038928,5.072052,31.83137,19.508455,-2.4295967,0.65814817,14.036789,11.297676,-1.1184691,-1.747828,7.259927,9.217811,1.4139242,-1.2974198,3.805237,5.436039,0.36425152,-2.2084255,-0.14406554,1.6346076,-0.02595601,-0.20510523,2
3080,-509.1597,238.41669,70.765015,-38.578346,11.570776,50.595783,31.647333,-10.05158,2.04073,25.234825,23.4049,-1.944973,-2.0639315,8.05182,10.622987,-3.7007854,-2.1599493,5.618091,10.378773,0.71960866,0.2583482,2.2606,4.557029,-2.2941542,0.54142416,2
3081,-234.74695,92.86319,19.516397,12.797207,3.5386183,12.841023,11.47067,8.633072,-1.0941383,1.7388062,3.4866266,3.8577337,-2.1882613,0.5990885,2.757117,2.8321986,-3.9970558,-3.7318702,-2.8166611,0.42810878,-4.520374,-5.045579,-2.1126392,1.64472,-3.4465635,2
3082,-341.48386,227.08142,71.635155,-26.757368,2.5813506,38.40704,26.325348,-3.967422,4.8537664,23.375334,18.930145,-2.4910548,-2.7960489,7.7067485,10.104319,-1.383973,-0.8713071,5.9079275,8.732009,1.7581736,1.4415466,3.8216841,4.9500833,-1.6868163,-0.52814025,2
3083,-403.1987,193.59619,76.28361,0.44425753,10.0119505,29.332373,22.566706,3.0483541,6.2892156,20.011295,19.755613,3.8048928,-4.7009506,0.78891283,6.1709094,3.9244037,0.7670456,3.3423042,5.3927665,2.2215457,-1.1992162,-0.023260172,2.343282,1.608587,-0.45124805,2
3084,-221.39845,162.76457,82.7008,22.187563,7.2060194,23.230429,18.434458,5.139355,2.305323,13.323113,14.103467,5.39817,-2.070157,2.8069873,5.8437176,4.9726343,0.6844624,2.736972,4.643675,4.031938,-0.858009,-0.31093264,2.254012,4.370629,1.179977,2
3085,-333.27383,130.18343,55.40535,11.389589,1.2754998,12.946905,11.025643,5.00281,4.8237376,13.815735,12.434336,3.5181358,-4.5009003,-0.65453386,3.3180802,4.340663,1.4600761,2.4302526,2.735788,2.6150203,-0.7270564,0.43774942,3.6802144,5.1068735,1.560807,2
3086,-224.70601,127.29663,41.37774,-12.024341,-1.7649041,16.44004,17.50695,4.1457143,2.32366,7.1547146,6.2101746,-1.624371,-2.44673,2.526861,3.869369,-0.05713136,-1.6236496,0.51777416,1.8437715,1.0350193,0.5673686,1.3010706,1.0781491,-0.17429972,0.83602613,2
3087,-374.71945,174.72263,55.007244,-12.567522,6.236105,29.404707,14.95891,-9.862473,-2.9269729,15.3904085,14.090878,-1.8683095,-3.8242962,3.736019,5.2121677,-1.4901351,-0.58045256,5.319721,6.5905495,1.2027732,0.4831518,3.4051921,4.087471,0.89753544,1.8058276,2
3088,-374.8682,202.67218,33.501545,-14.748143,13.38292,44.225857,17.901228,-9.399893,-0.7059218,18.506298,10.465099,-5.3598,-1.7450203,9.767854,5.8449492,-6.07415,-5.433634,3.7952971,2.9310565,-4.344761,-4.234069,1.4280216,-0.20814146,-5.4386244,-4.2140827,2
3089,-355.56445,169.31662,64.09826,16.7045,15.174325,32.17409,20.130507,3.639947,1.581491,11.761928,9.196477,-0.23821698,-3.6641872,4.722773,7.700191,4.002393,-0.7299196,2.4769228,4.125898,2.3607397,-2.7586808,-1.8168331,1.3157054,3.7959368,0.91765445,2
3090,-399.44965,142.77504,43.531246,12.670371,13.195782,28.395737,16.052488,6.259675,8.321537,19.74684,14.225218,2.5960565,-2.2434149,4.054097,3.408144,-1.5826656,-3.9801953,2.2783406,4.17836,1.6499081,-2.5042045,-0.038437422,1.1414448,1.1712958,-1.240231,2
3091,-444.92224,202.08247,49.121014,-15.585566,-4.958681,20.63959,7.010607,-8.572328,-1.9137269,14.60062,10.707944,0.802384,-1.8691291,6.2172084,4.2515817,-2.7298422,-5.8451858,0.49494693,1.847105,-0.4589439,-3.2328062,-0.644796,0.60123783,-0.49337754,-2.0789795,2
3092,-300.2428,216.57082,63.874615,-29.156351,-0.16253613,31.839497,20.107653,-4.4954624,6.428632,25.548067,21.123173,1.6867367,0.8917962,13.039165,13.749316,1.3620856,-2.740155,4.9210334,8.600968,2.5825589,-0.76863664,1.8155669,2.8074634,-1.3214935,-1.480781,2
3093,-328.2617,139.3129,50.22049,9.525437,10.8727045,28.476559,20.47491,7.2766757,6.932427,15.654169,12.05479,2.9079964,-0.78113484,4.847875,5.8165903,2.3737113,-0.105171055,3.7132423,5.057812,2.2726202,-1.0771923,0.040631216,0.48330897,0.62666065,0.16289489,2
3094,-467.07306,137.28253,29.63083,0.8457273,-0.48975936,12.552254,1.651787,-2.6706135,-2.415989,7.527259,1.4550947,-2.0127828,-5.633027,2.570474,-0.24214321,-1.4419626,-6.6146264,0.006965594,-0.7796969,-0.24131225,-4.1946316,-0.21977669,-1.3026363,0.90027684,-2.1770272,2
3095,-374.19696,103.24929,33.392296,21.870113,1.7192194,3.034847,-3.3884306,-1.6054236,-7.1860666,-2.660441,-2.8598263,-0.47233742,-5.150395,-1.6617357,-1.2788715,2.5169837,-1.3767804,-0.6979549,-2.9090314,-0.14561008,-3.3896608,-2.3035195,-2.4627724,2.4010923,0.32844,2
3096,-431.1366,102.49662,0.6397363,2.9586005,6.7702823,22.461222,2.9464402,-5.536111,-6.6249228,2.7380528,-4.1104784,-5.351873,-4.9343915,2.006658,-3.8382857,-5.832487,-6.216396,-0.11751071,-4.1418133,-4.951512,-5.369618,0.20682912,-2.6069875,-2.7238228,-2.8798547,2
3097,-295.72064,159.10065,72.69181,15.881932,5.390454,14.889234,11.145283,3.496469,5.601771,14.536063,12.92595,5.1291533,-0.80191547,2.3116286,2.9668226,1.6554754,-0.6444972,3.0239027,5.264743,4.778072,0.8807605,1.0651715,2.224342,3.4647324,1.8357086,2
3098,-390.7238,142.51271,29.248753,-9.462468,4.578158,25.70928,12.154148,-5.2201877,-5.904292,7.02504,6.36397,-1.1600977,-2.4310744,3.5475795,2.6899478,-2.6418846,-2.91657,1.2119668,0.17690939,-2.8102264,-2.7201185,0.21744093,-0.46395877,-3.6448998,-3.3077238,2
3099,-459.4935,135.21797,30.72193,-7.715645,11.48571,32.72286,16.50582,-2.3526251,-0.31777963,14.360979,11.250034,-0.17360717,-3.994563,3.8321016,3.8622134,0.5606191,-0.97337604,3.7141001,2.656875,-0.05143775,-1.8085982,2.3013859,2.0748487,0.77509165,-0.51976377,2
3100,-395.00842,141.4417,28.517035,-3.9192214,-3.159951,16.068045,4.6358137,-6.4621587,-7.7604585,3.5423298,1.224367,-3.2851288,-5.385885,0.9658375,-0.66966134,-2.5940728,-4.2539945,0.8240852,0.23936316,-0.25565124,-2.2026515,1.3072528,0.5435459,0.4804144,-1.3831682,2
3101,-327.00793,139.95499,39.44925,4.692173,9.524742,29.991133,20.453539,7.900682,6.0785,14.298233,10.448819,3.4878006,0.7815274,5.7413774,3.8573582,-1.2824891,-4.0844526,-0.042549506,0.7584741,-0.36319906,-2.0251076,-0.7867659,-1.7075,-2.9893935,-3.6626036,2
3102,-352.2529,54.98105,-19.395788,3.2841518,5.8866944,14.272264,-1.3396137,0.649634,1.0285,9.797972,3.400485,2.12765,-0.58322835,4.325013,-1.6393441,-2.5956714,-3.7843053,2.3223472,-1.6092237,-0.48058435,-2.0374093,1.8124754,-2.3558476,-2.0876067,-2.236361,0
3103,-519.0295,173.06561,24.443995,-20.167746,-0.544363,28.985981,12.0283785,-7.788309,-6.9917274,8.063476,4.999281,-2.140703,-2.1316812,6.353481,4.1508756,-2.0080626,-3.7180574,2.6663067,1.5383077,-2.6095574,-4.683597,-0.7982598,-0.8570171,-1.7340541,-1.6808864,2
3104,-449.11194,141.17424,18.165136,-9.913325,4.963596,27.965975,15.143625,1.9280374,1.4793023,10.642062,3.4035752,-3.2847438,-3.4327013,5.9568567,1.8920022,-1.9921083,-3.8372428,3.40561,1.4393952,-1.0288379,-4.2109413,-0.17854021,-2.0506759,-2.1414924,-3.2708478,2
3105,-380.22025,69.69129,26.732634,31.055756,-0.7156592,0.71383023,-3.2845955,4.233285,-2.6291866,3.336417,1.8067938,2.4476256,-6.8451357,-4.0974402,-3.3930163,1.4249274,-3.5586896,-0.42575142,-0.26325384,2.9679942,-2.5178623,-1.2365379,-1.656509,3.4630744,-0.54316914,2
3106,-399.75522,93.551506,11.051673,3.7672172,-1.4783189,12.306698,6.136427,4.4408755,-1.8737262,3.5133877,1.8481209,1.3442178,-1.8651057,2.1609595,1.9334517,1.4481905,-2.2884305,-0.93011194,-3.0077422,-2.7035158,-4.05992,-0.81080264,-1.376069,-0.42495695,-1.9797258,2
3107,-355.14807,181.52051,30.33512,-26.513361,-9.716619,21.485033,6.1803546,-11.94998,-5.0507784,12.838726,7.97291,-3.753065,-3.627436,6.942206,5.0352664,-3.14284,-4.0872226,4.6849627,5.7092657,1.588972,-1.33573,3.090645,3.2804675,0.047297716,-2.018546,0
3108,-316.49146,132.59802,30.348158,6.1316037,6.765563,22.0444,11.023673,-0.1271383,-1.0121375,8.003498,5.1755624,-1.3797119,-3.8548503,1.8417326,1.6849245,-0.1232815,-1.6088669,3.243466,3.2945602,2.3105483,-0.9167849,0.4787639,-1.1095697,-0.24295755,-0.7388366,2
3109,-287.76862,109.237305,36.895496,15.027677,18.157885,29.59632,16.388166,5.5915627,5.5179195,16.680471,14.279239,4.8653197,-1.8062762,4.522356,7.6098247,5.589787,0.7891889,4.59929,6.2286277,5.088843,0.47332662,2.0566707,2.9078329,4.3693147,1.7927276,2
3110,-427.25574,177.13115,73.07662,4.8213496,0.21877222,22.603922,15.502565,-4.488078,-8.674127,4.757751,8.687448,0.0028456487,-5.7756305,0.11628853,4.8298326,3.3795094,0.45474488,3.0472083,5.757111,2.922034,-1.7082857,-0.35332716,3.3118894,4.530907,1.0308684,2
3111,-384.15616,160.8287,48.0885,-0.9023681,15.111869,43.651768,27.653234,6.4462504,6.939741,19.898764,13.505793,0.4246217,-2.9650924,5.0280166,3.914444,-1.3260536,-3.0344806,2.5005457,2.307126,-0.87357724,-1.7024233,2.2610216,1.0302137,-1.8197564,-2.6330361,2
3112,-371.56372,97.04552,0.17628916,0.5198879,-2.4826622,16.148361,2.7355192,0.16775973,-2.512668,6.9781666,0.3784933,-0.5413205,-1.4476482,7.1302133,2.3541644,0.1834721,-3.6801405,2.8513837,0.30094677,0.854809,-2.2403157,2.393888,-0.51934624,-0.31425893,-3.3502235,2
3113,-325.6173,122.59578,32.013767,11.781702,-2.4154332,8.508838,6.6883054,5.3448486,-1.3483827,2.7000139,2.307864,1.8810352,-4.738599,-2.846696,-1.272993,1.245716,-2.6809695,-1.5000092,-2.144242,-0.40258124,-3.5324962,-1.9983763,-0.6326308,2.091811,-1.2529587,2
3114,-219.37729,204.58232,68.05302,-26.23234,1.5236055,36.24103,24.252224,-7.1283617,-1.7690333,18.271307,17.828552,2.0096269,0.17576651,11.9978285,13.242011,4.8236823,1.7305694,7.293326,7.987462,2.6585455,-0.12074497,3.822147,5.6481586,1.1076822,-0.3626327,2
3115,-316.55496,170.81877,29.00145,-4.513775,14.382349,36.74099,13.975883,-7.539044,-0.08691383,16.230646,10.745155,-4.488795,-5.275795,3.4264848,3.8495574,-4.274286,-4.2941957,2.832498,3.4458442,-2.3788981,-3.6038485,1.2443502,3.0429893,-0.042508516,-0.97248423,2
3116,-292.21066,171.42664,81.806595,22.561102,20.180882,32.664635,23.776062,9.316453,12.385542,22.727245,20.328556,4.6232576,-0.95942694,4.760611,10.0448885,4.3590326,1.7167484,4.6374807,8.681196,4.2963758,0.004907511,-0.5151894,3.011657,2.1868043,0.43174094,2
3117,-264.1918,154.76595,37.330215,-2.207911,2.8408806,28.349325,13.9755745,-0.91339165,-0.69914037,13.613939,10.440154,1.3004631,-1.3828845,5.529255,4.1218796,-1.7375424,-3.73007,1.9924811,2.7247715,0.89420754,0.19312926,4.014386,2.6821713,-0.38250977,-1.8996751,2
3118,-400.82678,172.46951,50.813236,4.681236,7.763659,26.739403,12.263053,-3.3713775,-1.4612164,12.237346,10.209823,1.0184923,-2.565532,4.4805927,5.1270747,0.42836943,-2.4171593,3.2540262,4.8050647,1.0865568,-3.4053924,-0.8016202,1.1299177,1.5786064,-1.1711402,2
3119,-353.7001,157.01463,20.287014,-10.806897,2.0949566,28.44492,9.782775,-4.4160523,-3.2104876,10.063045,4.204572,-2.5979877,-1.169396,8.44406,4.0040817,-2.3734307,-3.7750046,3.2871246,0.92003345,-1.9718249,-2.6305761,2.4807572,-0.3522611,-2.47281,-2.345315,2
3120,-389.62802,129.93813,23.635317,11.756528,12.192922,25.713163,6.2523828,-6.849177,-8.390337,3.7798188,2.6167016,-0.44779986,-4.105269,0.9133094,-0.47721905,-2.255525,-4.8012547,-0.4951415,-1.9009532,-3.5752335,-5.8109956,-2.2748873,-2.639432,-1.5816267,-2.737107,2
3121,-414.42514,129.6557,34.237377,8.037255,15.249258,33.24913,17.603247,2.9783,1.144927,12.523039,11.520356,6.2167573,2.7834547,6.110336,3.521645,-0.4115047,-0.7464267,3.6466556,2.3992355,-0.69478154,-2.4972646,0.20449072,0.15736525,-1.1884737,-2.233566,2
3122,-506.01263,131.21236,16.088266,-27.52351,-2.5821884,26.555565,13.3733,-2.1635232,3.9826772,18.791538,10.67878,-2.234121,-2.5487628,7.333909,3.798272,-3.552914,-4.1866436,4.94439,5.997156,2.2539446,0.76371914,4.957325,1.5977621,-1.9104813,-0.68426704,0
3123,-474.68253,203.41476,61.955494,-2.0130754,16.020416,43.834377,24.847773,-1.9905305,0.8346024,19.275301,18.110617,4.450289,0.32155615,8.031012,8.672539,1.4875387,-1.3618916,3.952499,4.9079328,-0.5506946,-2.7185915,1.0804627,2.64787,0.06407004,-2.015409,2
3124,-346.8214,207.41197,67.090965,-15.965355,6.249378,38.1648,24.178524,-7.797198,-3.5120857,15.131555,16.27529,1.128144,0.5154612,9.219879,11.048078,1.085797,-0.0503122,5.7576556,9.496315,3.571683,0.29854798,1.3027934,3.8082097,0.8301273,0.5044146,2
3125,-411.3545,142.31207,19.042385,-13.418709,-9.643424,9.69995,2.5575814,-4.973553,-6.720961,3.131504,3.293188,0.8104233,-2.4804542,1.147343,0.18317538,-1.9222792,-3.4863594,0.63043207,0.4043581,-0.41277525,-3.5060558,-2.041606,-1.4856888,-0.44563925,-1.5005605,0
3126,-448.48154,190.71436,41.995335,-9.155901,7.670679,34.008614,10.986716,-10.722586,-2.7229774,16.101044,7.9133296,-6.827728,-6.3373275,6.652225,3.8615596,-3.6047916,-5.370636,1.7524326,0.21928577,-2.9359684,-3.005134,3.504317,1.8970017,-1.2140054,-2.669829,2
3127,-239.91156,183.88835,39.471085,-18.358952,-2.623861,33.83293,17.938807,-6.2695403,-4.6147494,13.450953,11.580169,0.3168295,-0.9293151,8.150543,6.9803934,-1.2929649,-2.6318188,4.5781674,5.241837,0.68755585,-2.6167707,0.41527736,1.6358225,-0.29502988,-1.300536,2
3128,-411.64075,181.97844,38.843693,-14.154034,6.6555686,37.196815,21.053389,1.3620518,7.21973,22.538292,13.844959,-1.190309,-3.0183501,8.183488,5.406095,-2.7038958,-5.3350334,2.8718507,3.3450794,-0.6802563,-2.633557,1.4358854,-1.2570268,-4.233108,-4.15307,2
3129,-320.71964,87.55175,26.915459,22.43264,9.399363,15.572704,7.8251176,11.149768,10.154848,15.860797,8.388452,5.396474,-1.3844299,2.9136353,-0.5585802,0.5566469,-3.2324784,1.9641,0.8540023,3.5868235,-0.5194698,1.3460526,-0.9054605,1.2607867,-1.2234299,2
3130,-466.4239,217.203,44.918964,-16.03945,3.97267,33.678047,8.599259,-15.220033,-7.017177,14.257063,8.5096,-6.533046,-6.890273,5.1615963,4.5243993,-4.646018,-6.543069,1.3858093,2.4178445,-1.2988291,-2.3057685,2.3633604,2.5766013,-0.55754,-1.6171166,2
3131,-261.57434,187.20735,89.9132,13.940927,8.471383,22.3151,21.126148,8.088826,11.759294,23.563036,23.958654,8.134958,-0.9696635,3.3736277,10.253907,6.4496818,0.2856805,1.466651,6.902707,5.16352,1.1055856,0.873511,3.7814124,4.174997,0.9518648,2
3132,-471.6729,157.32623,25.125708,-3.827564,4.333258,21.717253,0.5326722,-9.681653,-0.89510936,14.482039,4.1854706,-6.905089,-7.6851645,3.6833868,1.3900539,-3.1666348,-5.211833,2.7569594,1.5279632,-0.81555945,-2.7863955,1.7265521,-1.1615335,-1.9506028,-1.9677318,2
3133,-552.5153,151.41779,20.32967,-16.646765,0.3814886,27.58637,13.090913,-1.5463625,1.3797622,16.32012,10.612449,-0.64408123,-3.1371949,5.4565625,4.2948666,-2.1665242,-3.5629907,2.4758341,1.442046,-3.3321998,-4.9609,0.22283138,1.5696224,-0.92784965,-2.9636862,2
3134,-416.8279,198.76625,59.955566,-24.862173,2.4455187,34.854763,22.116762,-4.787153,4.921879,24.834526,19.879826,-0.8690717,-2.0027351,9.291748,11.157649,0.4480821,-2.1397426,4.617913,7.9552007,1.6538053,-0.25596264,3.442871,4.850986,0.6950892,-0.7553763,2
3135,-419.18402,169.78922,49.210888,1.0309178,12.823332,33.006214,16.161995,-0.9551441,4.1932893,18.084435,11.633162,-0.87625843,-2.3677325,6.314251,4.646062,-2.1182613,-3.3675635,2.9118357,3.6970997,0.80265087,-1.4560406,0.6405166,0.3419684,-1.2053846,-1.0843936,2
3136,-335.40836,198.64442,50.252457,-29.888094,0.647787,36.680286,24.351713,-4.3151145,3.0955517,21.364656,17.799711,0.07942615,0.05684187,9.684136,9.720692,0.12852529,1.0463574,7.847115,9.065662,2.9137805,1.8477335,5.050901,5.9915204,1.4276658,2.0553231,0
3137,-294.75534,151.94293,70.72982,22.59075,18.948566,31.781576,27.144096,14.509439,11.764558,16.791348,16.308756,8.177394,2.764873,5.0257983,7.7352657,4.3325434,0.8431621,0.89365864,3.2328699,2.1767995,-0.075601846,-0.41294858,1.1430125,0.04097473,-1.7493379,2
3138,-376.78925,226.72595,61.271652,-42.469883,12.412936,55.635643,29.8207,-17.683794,-4.3179107,24.06778,20.549204,-8.195124,-6.9899487,7.8222046,9.911489,-5.583842,-3.5268152,6.5580044,9.647638,-1.0947016,-0.92994946,4.570416,6.7898293,-1.975352,-0.35472932,2
3139,-474.9695,107.11425,6.5244493,-5.756971,3.57845,21.687244,8.136005,-3.9623532,-3.930776,6.4391546,2.413319,-4.663737,-6.436896,-1.8823959,-3.2745419,-6.087537,-4.650911,0.54704106,-0.60485643,-3.3205588,-2.6110172,1.558618,-0.07822575,-2.6622791,-2.3131864,2
3140,-237.1403,81.34058,25.326963,32.749374,7.2176037,11.331582,7.2364407,11.714666,6.59763,10.023017,7.149071,5.9019756,-0.41282248,0.93252695,0.4491501,1.9771701,-1.4725649,0.48996738,0.23836248,3.1524227,-1.4886662,-1.9013417,-1.6946299,2.552571,0.2774514,0
