filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
normal_noisynormal_104_1305032492469_A.wav,0.627512157,0.018322412,470.5280215,442.0958111,975.4072903,0.032761549,-485.1242676,244.7496033,48.59018707,-39.03841782,4.637937546,46.52243423,15.68627071,-24.076931,-12.23938942,16.2706337,10.70422745,-11.45778656,-10.0868454,normal
normal_noisynormal_105_1305033453095_C.wav,0.705892265,0.054948136,348.927379,422.9813906,783.1507909,0.017283626,-393.3162537,170.0388031,47.53671265,-12.37738705,9.798051834,37.5587883,22.40997314,-3.785159111,-1.203050613,16.11960983,16.08639336,2.459519625,-0.619501173,normal
normal__294_1311681084248_D1.wav,0.664632499,0.067342862,269.4969789,322.3588603,568.6494976,0.014271474,-404.566864,215.8399811,73.99066162,-7.488618851,-0.522300124,24.05350113,17.28337288,2.847948551,9.530875206,20.06883049,10.48262024,-5.891936302,-4.992032051,normal
normal_noisynormal_129_1306344506305_A.wav,0.708036661,0.043861069,260.9199857,346.0196029,530.2037876,0.011465961,-426.6973267,172.4436035,62.48862076,0.953313172,9.837486267,30.37121582,21.15063095,3.059726,5.291668415,16.70929527,12.85387039,-1.665759206,-5.710028172,normal
normal_noisynormal_118_1306262335509_C1.wav,0.594476163,0.032521352,496.5489976,469.6260218,1044.360352,0.038569211,-413.9159546,211.1003571,41.86703491,-33.42068863,5.578357697,43.72098541,18.09512329,-17.26675606,-8.740789413,15.65206337,12.1341486,-6.061895847,-5.225055218,normal
normal_noisynormal_101_1305030823364_B.wav,0.647350013,0.033977374,542.0051286,441.0680923,1017.160516,0.037207031,-403.1225281,221.1767273,41.48731995,-41.52438354,-3.457648039,38.51070786,16.7785511,-17.28419495,-9.124874115,14.93771076,11.31785583,-6.98945713,-5.989253998,normal
normal__300_1311772096120_C1.wav,0.724104285,0.045137439,427.5751586,490.4654482,1000.971867,0.022736378,-398.0452576,157.9047852,32.28611374,-23.45213127,7.949874401,41.24399567,25.92034531,-0.962495208,2.549866438,19.50652885,17.40340805,3.474021435,2.188318968,normal
normal__295_1311682673157_D.wav,0.670669854,0.045625586,498.0507383,428.3719404,952.7614183,0.034367488,-408.8502197,236.3078003,45.37519455,-45.4851799,-7.699626446,38.03585434,19.37360191,-13.71041679,-6.311995506,16.02145004,11.38204956,-6.03147316,-3.501012087,normal
normal_noisynormal_125_1306332456645_C.wav,0.645296037,0.050220884,364.8579555,358.7319965,693.2000783,0.019701745,-372.9597778,197.1220245,63.86452103,-11.92610836,-2.531980991,23.03287697,14.26241684,-5.923212528,-2.900504589,11.91145039,10.57292557,-2.763301373,-5.320565701,normal
normal_noisynormal_110_1305655332337_B.wav,0.66822505,0.024864411,457.9744354,461.4536813,984.0615314,0.030894404,-450.1151428,218.5814514,44.96237946,-33.69591141,4.025044918,43.28586578,19.66865158,-14.65106201,-6.474020958,16.73614693,11.8346386,-7.054014683,-5.747793674,normal
normal_noisynormal_125_1306332456645_A1.wav,0.61035341,0.059316047,313.2134825,305.4162412,580.5066826,0.02001146,-403.5465088,223.1874237,79.64148712,-5.315600872,-1.497293472,20.33854675,9.59300518,-9.358013153,-3.134610176,13.36568069,11.07822037,-3.904452562,-7.322740555,normal
normal_noisynormal_109_1305653972028_E.wav,0.532752931,0.017519565,570.6680211,488.9166184,1129.419661,0.050040953,-483.9833069,248.5700073,35.78357697,-50.92264175,6.702630997,55.3308754,19.1830616,-25.32910156,-11.87213802,17.39139175,8.459844589,-14.76687813,-9.751072884,normal
normal_noisynormal_159_1307018640315_A1.wav,0.682234168,0.084575392,266.3262933,323.4458089,517.5966797,0.012195871,-379.2202759,186.2873688,69.98436737,1.1238873,6.283166885,28.26140594,21.96475983,3.940230131,3.856087446,14.39224911,12.4370203,0.051485769,-3.814486265,normal
normal_noisynormal_105_1305033453095_A.wav,0.66443634,0.040924363,298.4679249,348.9048886,602.3769379,0.015870231,-415.212616,197.6340637,66.39888,-6.043379784,4.511309624,26.77415466,13.98487568,-5.435513496,2.463465452,20.03707886,16.1117382,-1.849286675,-6.740101337,normal
normal_noisynormal_117_1306262456650_A.wav,0.651004195,0.024652556,423.0111651,405.7625952,830.2354847,0.027459162,-467.6659546,246.5510406,54.14340591,-35.16676712,2.277163267,41.15782547,13.83199883,-21.11918449,-8.893896103,16.89644814,10.50176048,-9.649415016,-7.023313999,normal
normal_noisynormal_130_1306347376079_B.wav,0.712995887,0.165770292,314.5971694,356.9863618,631.0770154,0.014488308,-294.3484192,193.2312927,61.18632126,-12.47496319,0.183146417,29.62236595,23.34604073,2.359519243,2.102905989,14.49336052,13.55088711,1.513965011,-1.743950486,normal
normal_noisynormal_121_1306263877235_A.wav,0.643654883,0.013886272,502.0878101,483.8552525,1109.065172,0.033940318,-469.1045837,218.2230835,40.87505722,-38.13632584,2.593368292,42.9485054,17.30643463,-18.25698471,-8.472236633,16.77507019,11.97081566,-7.904082298,-6.785407543,normal
normal_noisynormal_109_1305653972028_F.wav,0.620661616,0.020703591,512.062353,485.4238811,1073.493509,0.037786561,-455.872406,229.1363525,38.84009552,-40.60332108,8.466956139,51.123806,19.69095039,-19.22617722,-7.562750816,16.90402222,6.667507648,-15.27223587,-9.648801804,normal
normal_noisynormal_108_1305654420093_B.wav,0.671915233,0.027769417,481.7894643,473.95496,1024.497352,0.033322065,-426.8991089,196.0662384,39.85172653,-28.18631554,9.006521225,43.47176361,17.98646927,-15.25112724,-6.576729774,15.94386768,11.08436775,-6.772618771,-4.960775852,normal
normal__286_1311170606028_A1.wav,0.702232301,0.143225342,250.4298044,359.7091018,479.7119141,0.01015625,-340.6743164,160.7506256,69.3175354,12.51959896,11.5587101,24.54903412,17.25803185,1.403379083,1.105865359,12.48067474,14.90287018,5.469199657,-0.344306231,normal
normal_noisynormal_121_1306263877235_C.wav,0.696982622,0.021183712,452.8295934,461.3919957,995.0396621,0.03001264,-468.1365356,223.0658569,44.04500198,-36.38092422,3.647624493,44.27262115,20.07684898,-13.58355999,-3.325704575,19.98019409,12.58804893,-8.008032799,-5.895297527,normal
normal_noisynormal_107_1305654946865_A.wav,0.678653061,0.019522177,401.2157992,474.9609668,934.9762612,0.02225489,-465.8391418,202.3924255,44.17282486,-24.61613083,10.90514374,41.79823303,13.93116665,-16.81733513,-2.17713809,24.30952835,18.31962967,-3.401896477,-4.381985664,normal
normal__298_1311685888900_B.wav,0.674305081,0.052999046,345.6490984,413.8194371,748.6231948,0.018151897,-389.9839478,173.4580383,52.88345718,-7.664514542,8.89089489,28.98594093,12.21555519,-6.154985905,6.090751171,25.02661514,18.69642639,-0.910387039,-5.292211056,normal
normal_noisynormal_106_1306776721273_A.wav,0.480412334,0.063503258,389.157835,375.9248488,741.2305694,0.02477524,-339.2695007,184.5207367,59.03863907,-9.042830467,3.711540222,27.11248398,13.99226761,-8.609226227,-5.321279049,10.63998413,10.37043095,-2.014248848,-4.707092762,normal
normal_noisynormal_109_1305653646620_A.wav,0.643598855,0.032663636,352.9190668,380.1052353,678.6946615,0.01959545,-438.0730286,233.1286469,62.15821838,-22.39512062,3.72039485,35.08352661,11.08846378,-20.36328506,-10.09158707,15.2307291,13.52003384,-3.145522356,-2.404477596,normal
normal__294_1311681084248_B.wav,0.705007136,0.117707528,244.6101996,322.1719441,504.4021532,0.011332889,-365.0483704,179.799118,70.18312836,3.615758419,5.161072254,23.67653847,19.78689194,8.19781971,11.78034687,19.90719414,12.89723015,-2.027207613,-4.735899925,normal
normal_noisynormal_109_1305653972028_A.wav,0.644339323,0.018173773,432.4818277,430.752124,866.4367676,0.02732382,-466.61026,229.2805328,51.54813004,-30.53416634,3.797696114,39.16203308,13.22236252,-19.79131699,-8.979296684,14.66737366,8.569869041,-10.05856609,-6.856114388,normal
normal_noisynormal_117_1306262456650_C.wav,0.664805532,0.025474416,480.1814542,442.1138493,979.8809052,0.031804766,-426.335022,217.0105896,46.55706787,-34.59235764,-0.940845191,39.40277481,20.52133179,-12.445364,-7.48976469,13.59566402,10.31029987,-7.01682806,-6.821613312,normal
normal_noisynormal_101_1305030823364_E.wav,0.689068377,0.024597818,452.6234436,471.2408074,981.6795425,0.030191252,-455.3026733,195.7645569,40.67925262,-27.7369194,9.632759094,46.49917984,23.42034531,-10.68647289,-5.245042324,15.37557507,10.83393478,-6.817104816,-5.750049591,normal
normal__296_1311682952647_A2.wav,0.693392158,0.136434048,268.1563256,409.9769697,545.1090495,0.009756583,-343.4542236,162.5213623,56.27790833,1.785194397,14.39625072,34.51514816,22.80010033,2.153777838,3.684696436,17.68094444,18.43351173,7.067092419,2.238739252,normal
normal__286_1311170606028_C.wav,0.725093424,0.051082864,414.7367995,421.7028048,855.3797263,0.021167397,-394.2164917,191.1225891,48.07000351,-24.41687965,-0.786139488,33.39219666,21.05676651,-5.255431652,-2.273211241,15.56109715,14.68829346,0.239191726,-2.046358824,normal
normal__230_1308595300880_C.wav,0.716904998,0.03372306,414.9030983,498.7805524,974.6439414,0.01939105,-444.0448303,204.4788666,33.85225296,-37.5005455,7.752585411,49.56143188,26.40883255,-4.93719101,5.70318079,25.97230911,15.76211357,-4.402596474,-1.129980206,normal
normal_noisynormal_115_1306259437619_B.wav,0.681125879,0.091197655,279.4478882,349.5591368,583.0169678,0.012205786,-362.8911133,184.1906433,62.62451553,-5.849781036,4.916050911,30.33612633,21.60869789,-0.178479761,0.295277804,15.03634167,16.18540001,3.772094727,-1.223875999,normal
normal_noisynormal_110_1305655332337_A.wav,0.682332695,0.014986968,480.2750304,472.1495958,1047.211148,0.033003545,-474.3161926,222.5263519,42.47057724,-38.37417984,2.327093363,43.90410614,19.59387779,-15.34940815,-5.816644669,18.61706161,12.96437931,-7.448322296,-6.690496922,normal
normal__290_1311182875320_A.wav,0.707743585,0.052528236,278.1935746,377.7503401,576.9718536,0.013297303,-423.675293,183.0079498,56.6270752,-7.146487713,12.06027222,38.81155014,24.22990417,-1.660553575,-0.365042686,14.85450554,13.49751663,-0.140719756,-2.801325321,normal
normal__267_1309368735165_A.wav,0.717797875,0.029729176,267.4276066,401.5293357,568.1945801,0.010062081,-474.0835266,193.1656494,52.02714539,-14.24830246,11.99211502,42.2137146,25.11697578,-1.175671458,4.337666988,21.80347252,16.99580002,-0.867978334,-3.752103806,normal
normal__280_1311165195344_A.wav,0.709034026,0.037556879,296.9406302,384.8846606,652.8683926,0.012497922,-441.7358704,176.4570007,57.12921906,-6.164181709,8.323754311,31.94984818,19.04784393,-3.415951967,-0.546138346,14.41394043,12.78760147,-0.599291205,-2.803733826,normal
normal__274_1311075637574_B.wav,0.716752291,0.055876393,300.735752,373.8643713,637.3828125,0.013579644,-407.0307617,173.5518341,61.13240051,-3.933238506,3.564441681,26.38963127,20.15801811,2.539955378,4.101128578,17.02626801,16.37701225,3.056232452,-2.954775333,normal
normal__235_1308749032454_D.wav,0.675111234,0.131371245,230.8146439,316.4690434,477.5954026,0.009018596,-360.324707,157.3536682,66.30461121,8.968640327,8.314222336,23.67033386,19.80013847,6.524891853,6.204249859,15.02065849,15.11005402,5.75619173,1.080084205,normal
normal__278_1311163365896_A1.wav,0.682471752,0.04499945,280.3634921,384.1178409,595.9040238,0.011743578,-441.4113159,171.8932343,58.04014969,-3.392774582,8.77867794,30.94412994,20.13327599,0.466897815,4.143079758,18.96833801,17.47486115,3.253676891,-1.47862196,normal
normal__270_1309369533040_C.wav,0.703991354,0.037020605,337.3030115,421.9878009,746.6677478,0.015343436,-446.6546631,191.2074585,51.45960999,-18.80593491,3.242357492,35.52767181,23.51620865,-1.406426549,1.695632815,18.16160774,15.64571095,0.073428802,-2.639803648,normal
normal__294_1311681084248_A.wav,0.708260238,0.087675899,252.1751835,328.8501964,529.1711591,0.012573795,-368.8020325,171.5544891,66.13900757,4.537528992,8.271564484,24.94182777,17.87004852,4.896170616,8.854413033,17.32756996,10.72634602,-2.416055441,-2.935406923,normal
normal__252_1309203336604_B.wav,0.742053747,0.067953855,299.5762954,398.2347222,646.7838939,0.011093512,-382.8105774,164.6135712,57.86204147,-4.420435429,2.084104061,24.13132286,19.07705116,1.808475375,1.712808967,14.05967903,15.94511127,6.001554489,1.415803909,normal
normal__291_1311185210672_A.wav,0.703731,0.110455982,326.3517347,385.882923,690.0238037,0.016662598,-349.951416,158.3538666,57.50152588,-2.26047349,3.583318949,26.37221909,23.67933655,5.656302452,0.318242699,8.149672508,11.05149364,5.31841135,2.188957691,normal
normal__220_1308250132896_C.wav,0.687231541,0.100460179,296.8265666,411.4686808,691.2051073,0.01152198,-358.0585327,160.6354523,50.26590729,-5.546710968,10.95309544,33.9836998,22.13439178,2.30706048,6.368652344,19.97959328,16.37328529,1.842216253,-1.339476824,normal
normal__286_1311170606028_A.wav,0.699253798,0.113739431,285.3958184,337.1301472,551.3464173,0.015537547,-343.6213379,167.7323456,68.64998627,7.965431213,7.395196915,20.00872421,11.19663239,-2.692578077,1.96734798,15.28614902,15.35083771,3.951646566,-1.722973704,normal
normal__273_1309370841191_B.wav,0.671122074,0.055535454,476.758256,483.7052462,1018.426202,0.029956233,-379.8991089,181.0899811,39.87591934,-25.94541168,3.292453289,37.55639267,23.16756439,-2.821733952,0.547512054,14.49000168,8.33979702,-6.141919613,-3.546030521,normal
normal__227_1308594233667_B.wav,0.719303846,0.107706197,297.1957861,420.0530291,669.6092085,0.010686701,-346.7581787,141.9033203,51.22171402,3.142639399,13.48155594,30.61757278,20.43335724,2.710093737,3.8896873,15.08150864,14.65870285,4.683150768,1.497606158,normal
normal__261_1309353556003_B.wav,0.60074091,0.024024563,522.291311,489.8357685,1081.167106,0.036568102,-444.4800415,222.7126617,36.17437363,-43.53887939,3.559719324,48.06892776,22.40723801,-13.35103798,-4.683152199,15.61979198,6.320253372,-10.98010921,-3.369545221,normal
normal__232_1308748524018_B.wav,0.713334978,0.122502729,226.1552063,336.5098364,429.4528198,0.008874512,-375.2011719,168.0572052,65.93836975,6.107067585,11.33480835,30.1257019,22.64714622,5.112687111,5.507077217,16.92673111,16.24630356,3.537365437,-2.786042452,normal
normal__274_1311075637574_A1.wav,0.705053508,0.04997297,293.2147177,388.0244984,634.4183099,0.011819082,-410.8221436,172.7502899,58.54303741,-3.180731773,8.837571144,31.86344147,21.15664482,-0.962723076,-0.634564042,13.16331959,13.46947765,1.637319446,-1.577932954,normal
normal__262_1309355283807_A.wav,0.69537425,0.083488002,343.0858838,399.644944,742.0310362,0.018893277,-346.1440735,172.4752502,53.50629807,-9.418050766,5.83872366,30.69772148,18.50947762,-4.513611794,-2.283137083,14.05413628,15.67212105,4.398059845,1.040950298,normal
normal__274_1311075637574_D.wav,0.689990163,0.028187027,371.9401567,420.0835761,771.9019991,0.019117647,-460.8704529,205.5227966,55.66215515,-18.00373077,5.720002174,37.29076767,20.2976017,-8.413537025,-4.864693165,13.11625385,10.32457066,-5.54006052,-6.630233288,normal
normal__274_1311075637574_B1.wav,0.716239214,0.055886615,294.8837866,375.9775879,636.5112305,0.013102214,-423.091095,184.5651703,60.42390442,-7.696723461,4.869459152,29.91965103,19.49098206,-1.419972897,2.636593342,19.42917061,18.89046097,3.593676567,-2.669994116,normal
normal_noisynormal_118_1306262335509_D.wav,0.590435803,0.032948859,522.4911484,467.2173259,1065.162709,0.04096712,-422.0379639,225.5116119,38.67105103,-43.28169632,1.271631837,45.09816742,19.61495018,-16.19014549,-5.671154976,18.99377823,11.80791187,-9.214549065,-6.48064518,normal
normal__283_1311167409239_A.wav,0.693531036,0.020549556,352.945736,452.5689437,802.7505131,0.015716035,-495.9010925,215.3618774,45.50532913,-32.82260132,1.158360481,39.98456192,22.28824234,-5.416249752,4.452516079,25.66131401,18.4548111,-2.805042744,-4.415045261,normal
normal__260_1309353164458_C.wav,0.694820464,0.068994947,364.2914613,418.5759177,831.6472234,0.018114794,-373.1100769,195.3634949,50.16975403,-21.16133308,4.838382721,38.70941544,24.31972504,-2.844031572,-0.6777156,13.86009216,9.823622704,-2.925521612,-0.230106935,normal
normal_noisynormal_121_1306263877235_D.wav,0.633179128,0.012081334,494.0852725,493.2596627,1112.073195,0.03409262,-484.9796753,219.8495331,39.33953476,-38.91828156,5.442398071,48.08341599,21.55252266,-15.76035786,-6.655959606,18.21351051,12.50725746,-7.993200302,-6.995456696,normal
normal__278_1311163365896_A.wav,0.704572558,0.045936625,259.6045686,358.9937493,541.7262545,0.01138449,-443.5544128,179.4565277,60.82281494,-2.839564323,10.00125027,32.14487839,19.39034081,-1.594484925,2.712456465,18.49356651,17.26988792,3.546308994,-0.19418709,normal
normal__232_1308748524018_A.wav,0.714800417,0.056710809,286.9045475,397.1565074,564.5040578,0.011541959,-415.6462402,173.5303802,61.21035004,0.767986536,11.53877735,29.97037315,15.86347675,-4.335038662,0.762820542,16.8907299,16.04153633,2.521890402,-1.218472481,normal
normal__220_1308250132896_D.wav,0.70507282,0.136039212,228.3306605,344.8601181,425.0696519,0.008559283,-353.940094,170.4660187,63.97945023,5.35807991,14.8486557,33.95737457,22.89366722,3.704966307,5.714930058,17.75806427,15.28031635,1.821921229,-2.88173008,normal
normal__237_1308750231222_C.wav,0.705034137,0.087175868,258.2661738,376.410601,546.4918567,0.009576613,-385.6846619,156.8166809,63.28492737,7.072347164,9.47317028,27.50362015,24.43408012,9.701007843,7.212504387,14.61044693,13.81423283,3.263154984,-2.375583887,normal
normal__224_1308337157445_C.wav,0.657455444,0.026503788,508.0884562,519.62897,1125.062848,0.033029348,-411.8947144,172.7650757,28.67431259,-31.9474411,6.9964571,44.37335205,25.78079987,-2.32657218,4.202803135,19.75210381,9.871593475,-8.18384552,-4.520724773,normal
normal__256_1309351470137_A.wav,0.689665079,0.038598314,465.930079,521.4858207,1066.082442,0.027245237,-422.7216187,174.2088013,29.93979073,-29.75652695,9.753147125,45.9614563,25.43139267,-3.071345806,5.870780468,25.27215004,17.46000671,-2.545769215,-3.719717503,normal
normal__210_1308162935880_D1.wav,0.700865209,0.07277412,323.9317061,395.0598967,635.5944617,0.01492982,-397.9460144,193.8995361,62.51259613,-6.170304775,5.931201935,26.19727898,11.94630146,-5.532477856,5.033874989,22.3058815,16.13911247,-2.237862825,-5.851585388,normal
normal__202_1308145175747_D.wav,0.594089329,0.037769217,394.4092379,434.8443039,830.3872118,0.022119615,-438.303894,233.6984406,53.00037766,-30.85328293,2.950634003,39.18618011,15.73869705,-14.42001057,-1.799673676,22.49199104,16.34089088,-3.591803074,-3.740984678,normal
normal_noisynormal_115_1306259437619_A1.wav,0.678302348,0.048262451,358.0330913,391.1867538,732.5134277,0.018282645,-350.5343933,173.8109436,57.23003769,-9.170951843,0.700017869,26.25769997,19.85571289,-0.792597532,-2.458962202,9.587428093,10.84963036,0.612232506,-3.164832115,normal
normal__250_1309202496494_B.wav,0.690315306,0.048228044,336.5811885,395.9020577,708.2656177,0.015996677,-408.739502,200.284668,57.80700684,-17.54403687,0.362418115,31.96472359,21.80754662,-2.185278416,0.055112384,16.11286545,14.83478832,0.618856966,-2.124846935,normal
normal__238_1309194586293_B.wav,0.721932232,0.102731705,240.8940777,366.6311414,469.5082721,0.008798637,-375.3922729,152.3244324,63.15775681,8.835119247,11.08586121,27.99452209,23.55020142,7.690318584,4.719083309,13.04500103,14.36399174,5.855949402,1.25885129,normal
normal__250_1309202496494_A.wav,0.686408639,0.077193804,241.0229561,316.3374419,447.4599609,0.01233724,-382.8260803,169.0676422,70.13821411,9.743284225,11.54519653,28.08794594,19.92227554,0.466470957,-2.325965405,8.154055595,10.46285439,2.033464432,-1.900989532,normal
normal__218_1308246311449_C1.wav,0.718554199,0.077401988,322.5660007,430.3804158,755.432932,0.014404297,-362.1453247,155.905426,47.66688919,-6.029939175,12.0053587,35.79114914,22.83098984,0.014194188,2.009448528,17.1241684,17.08647156,4.283250809,-0.036615472,normal
normal__232_1308748524018_D1.wav,0.720599234,0.064247087,274.6050571,373.9338413,572.2522474,0.009605094,-414.3048401,176.0494995,64.54753113,0.883344769,7.557212353,27.39108658,18.57513237,0.278189719,2.692633867,16.59277534,16.08934593,2.493667841,-3.118236303,normal
normal__206_1308159601959_C.wav,0.694940507,0.024562661,550.1020657,542.4869845,1200.978516,0.03476888,-432.5427246,195.2415924,24.49997139,-43.97610855,5.659574509,49.35486221,24.82794571,-7.827113628,3.430447102,24.1513176,12.58815575,-8.958330154,-5.194455624,normal
normal__210_1308162935880_B.wav,0.686858833,0.155978158,297.7175379,363.7183129,588.4246826,0.014831543,-333.9984436,177.3178711,66.2303772,2.85707736,9.436779022,27.63407135,16.61824989,-2.313221931,0.138351679,12.97642326,11.77533817,0.159371629,-2.535377502,normal
normal__238_1309194586293_A.wav,0.726575375,0.077644393,221.3394488,347.3429413,435.3084789,0.00797526,-398.7666626,148.3451996,60.11120987,6.981628895,10.79242516,28.90120697,24.70421219,9.196554184,7.56229496,16.96555328,17.54410362,6.854558468,0.244693413,normal
normal__202_1308145175747_C.wav,0.688328505,0.056726024,321.3319931,397.1620242,700.9702621,0.01375738,-387.1383972,187.8537903,54.59775543,-13.86380768,4.630022049,31.71743202,19.05510521,-1.090619802,6.585020542,22.62365532,16.65936661,-0.885105848,-3.846846104,normal
normal__232_1308748524018_C.wav,0.710519195,0.115497179,222.1359234,332.5585469,434.5924171,0.008195207,-373.4723511,156.6273193,63.75000763,8.873245239,13.07828236,29.89015579,22.63711548,5.515482903,4.431757927,14.26449966,14.44059181,4.171151638,-0.931675255,normal
normal__230_1308595300880_B.wav,0.64890486,0.071845867,379.0118635,431.1632415,842.7172852,0.019496373,-382.8703918,201.8377991,50.85509872,-23.8558445,1.569739223,35.24387741,21.40165329,-2.397372484,4.363595486,20.07893562,12.36732101,-5.17651844,-4.422092915,normal
normal__210_1308162935880_D2.wav,0.730939031,0.079579748,325.1694545,410.7288615,654.1707357,0.01421441,-387.2888794,196.1712189,63.8352623,-5.978611469,5.425866604,25.78460693,12.13127995,-4.977863312,5.273360729,22.21593857,16.38063622,-1.283027649,-4.483728886,normal
normal__217_1308246111629_C.wav,0.693248689,0.082491502,219.02126,325.9695727,433.3285245,0.009057864,-402.585907,156.1915741,62.43172073,7.536680222,12.9595232,31.29614449,24.80281258,7.715883732,6.705072403,16.79048347,16.78284645,5.687107086,-0.336019278,normal
normal__216_1308245839516_C.wav,0.727308154,0.066823646,258.3275786,347.9452739,535.8577474,0.010966435,-414.5957642,170.7357788,65.18038177,3.844475269,9.110165596,26.93154907,17.67285538,0.053538583,2.222711802,14.82082462,14.17756081,2.62755847,-0.854019284,normal
normal__227_1308594233667_C.wav,0.70250684,0.088658318,323.9401904,430.3809764,761.9945228,0.014746094,-372.2313843,165.6389923,46.51699829,-11.4168663,10.50526142,37.70104599,24.03332329,0.347824454,3.021607161,17.52934647,15.4170742,2.669287682,0.956701458,normal
normal__204_1308159229275_C.wav,0.727564037,0.164107278,230.9636688,348.0570281,472.2454203,0.008481181,-331.3950806,147.5240784,59.73309708,8.942030907,13.37590885,28.98753166,22.17684174,7.065308094,7.537600517,17.47659683,17.00823784,6.227900505,0.583402038,normal
normal__201106221450.wav,0.549537182,0.030607801,672.057855,1480.567509,957.1730781,0.037799009,-496.2651367,117.3262329,61.01059723,46.99103928,37.26724243,23.39081955,17.68504143,12.09332371,6.761837006,3.480150938,0.69407922,-1.184874415,-3.032280445,normal
normal__201104122156.wav,0.654236078,0.014350183,1098.2876,1665.103771,1997.981561,0.067143706,-411.8578491,152.3265076,4.306802273,16.25466347,9.889180183,16.47568321,5.788959503,6.658250809,5.966450214,3.58938241,-2.546060562,-2.752185345,-1.145394444,normal
normal__218_1308246311449_C.wav,0.711011231,0.066561781,340.1490855,467.806129,822.7478027,0.012858073,-379.1777954,160.0070953,43.16504669,-10.65666008,13.16564941,40.18601227,25.73072243,1.324385643,3.599275589,18.00571442,15.55229092,2.165346861,0.061426789,normal
normal__209_1308162216750_A.wav,0.658646524,0.037422057,287.6089011,382.3378535,595.6389179,0.013964075,-435.8214111,199.3652802,59.08364868,-9.319881439,10.97556877,34.0933342,14.83340836,-5.587269306,8.05120945,27.16971588,17.61027527,-4.108531952,-7.072100163,normal
normal__201106111136.wav,0.636903763,0.062436096,560.1584626,1317.176448,825.6574684,0.017023675,-373.3481445,159.5744324,32.17465591,21.13907623,37.10547256,34.4953537,18.25605583,8.549978256,11.01754379,9.827248573,3.09442091,-1.118004084,2.645250559,normal
normal__232_1308748524018_B1.wav,0.718897104,0.112791978,234.7765714,360.0115486,446.5492123,0.009589524,-379.9637146,158.8684692,63.96149063,8.625242233,13.48824692,30.33444023,22.54237175,5.698039532,5.903879642,16.46775246,15.49876022,3.011682034,-3.359267712,normal
normal__214_1308245489717_A.wav,0.770501792,0.059880778,317.4148768,402.1067669,692.8722206,0.012124399,-406.9834595,221.6039429,55.56837463,-28.86185455,-3.994704962,34.47792816,24.1567688,-1.200868607,2.847821236,20.23495293,16.86024284,0.69192189,-0.883734703,normal
normal__201_1308144942432_A.wav,0.545629799,0.094945014,414.0594678,413.5568405,807.950044,0.026243398,-334.859436,204.2542267,55.89553833,-22.31204987,-4.26566124,25.83663559,13.44132805,-9.384253502,-3.358798981,14.54170322,12.7296648,-0.957263112,-2.048500776,normal
normal__210_1308162935880_B1.wav,0.706763446,0.157730162,283.4045874,369.2991005,568.2373047,0.012633309,-331.7411499,171.5310974,63.70536804,3.457837343,11.19298363,28.48992538,16.17677307,-3.018762589,-0.09324111,13.03147602,12.10407066,1.350380778,-0.545372128,normal
normal__201_1308144942432_A1.wav,0.572708845,0.099427424,337.0911676,387.4533073,707.2829026,0.017871094,-348.9716492,181.02388,57.80436325,-7.911482811,5.34518528,28.1823616,16.29621696,-3.233389139,1.399791718,15.16118622,12.29058743,0.459062934,0.04210522,normal
normal__235_1308749032454_C.wav,0.678884983,0.205683619,237.2881752,365.2521121,434.8050631,0.008300781,-311.9563293,164.0103149,66.96833801,9.574925423,11.10787106,27.94367409,23.45761108,7.737808704,4.911438465,12.92852783,13.85769558,5.529472828,0.679193377,normal
normal__213_1308245263936_C.wav,0.724618018,0.089626275,234.833409,333.0812366,500.4854736,0.009748535,-374.2996521,152.4708099,66.79151917,9.81060791,5.220451832,19.53837776,19.53979301,9.726354599,9.197052002,16.81939507,17.05796051,7.117904663,-0.635737181,normal
normal__201105021654.wav,0.647341669,0.022073347,2421.820706,2873.206506,5848.605214,0.102531986,-316.118927,75.55016327,21.79696465,34.15804672,15.08715153,20.53258514,10.29593658,14.02183533,6.588384628,10.10946274,3.06785512,6.271509647,-0.404536188,normal
normal__215_1308245664733_C.wav,0.727781296,0.035882507,252.0100052,366.0451048,556.9421103,0.009129724,-453.1630249,173.9790039,56.02196121,-6.143684387,8.932188988,33.25949478,21.84379959,1.349430442,5.559623241,20.38189697,17.22306442,1.60616982,-2.784405947,normal
normal__201105021804.wav,0.584186256,0.022432558,1071.793755,1623.372919,1690.800429,0.053196229,-347.6310425,165.8855896,5.316022396,3.171532154,-2.784830093,11.52723217,-3.109242916,4.642791271,2.672561884,2.843712807,-4.655725956,2.670646191,2.128425837,normal
normal__207_1308159792607_C.wav,0.72741431,0.045540128,351.6237725,445.1918133,836.87154,0.015379243,-395.8135986,172.1998444,40.5580368,-22.0930481,4.517854691,36.88453293,23.80594444,-0.467860043,3.501179457,18.9498806,15.65501499,2.287003517,2.588074923,normal
normal__217_1308246111629_C1.wav,0.681209564,0.092167176,229.9861313,344.6960232,447.6272693,0.008655576,-385.009491,149.6355133,62.73330688,10.08277225,12.53324509,28.72216034,23.8507309,8.722831726,7.180284023,15.97369289,15.85871506,4.865056038,-1.814732909,normal
